,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19y1,y2,y3,k,y1,x19
2014-01-02,149.8,,0,0,0,0,,,,,,,,,,,,,,,1.0847797062750333,1.5684245660881173,,1.0180240320427236,
2014-01-03,150.0,,0,0,0,0,,,,,,,,,,,,,,,1.1346,1.5796666666666666,,0.9897333333333334,
2014-01-06,150.0,,0,0,0,0,,,,,,,,,,,,,,,1.1416000000000002,1.6092666666666666,,0.9718666666666667,
2014-01-07,147.62,,0,0,0,0,,,,,,,,,,,,,,,1.2045115837962335,1.5997832272049857,,0.9517680531093348,
2014-01-08,148.85,,0,0,0,0,,,,,,,,,,,,,,,1.190661740006718,1.5856231105139404,,1.1316761840779308,
2014-01-09,152.5,,0,0,0,0,,,,,,,,,,,,,,,1.1662295081967213,1.5065573770491802,,1.0655737704918034,
2014-01-10,148.46,,0,0,0,0,-0.0678,,,,,,,,,,,,,,1.1798464232789976,1.5097669405900578,,1.146369392428937,
2014-01-13,145.78,,0,0,0,0,-0.2264,,,,,,,,,,,,,,1.1764302373439428,1.5224996570174234,,1.1746467279462205,
2014-01-14,140.5,,0,0,0,0,-0.6754,,,,,,,,,,,,,,1.2476868327402135,1.5115302491103204,,1.2655516014234875,
2014-01-15,168.45,,0,0,0,0,-0.071,,,,,,,,,,,,,,1.0566933808251708,1.2632828732561592,,1.0521222914811517,
2014-01-16,162.5,,0,0,0,0,0.9182,,,,,,,,,,,,,,1.1006153846153846,1.3323076923076924,,1.0944615384615384,
2014-01-17,170.19,,0,0,0,0,2.431,,,,,,,,,,,,,,1.0746224807568012,1.2281567659674482,,1.0292026558552205,
2014-01-21,171.24,,0,0,0,0,3.2118,1.51398181818,,,,,,,,,,,,,1.055244101845363,1.284746554543331,,1.0015183368371876,
2014-01-22,177.81,,0,0,0,0,2.1212,1.85266666667,,,,,,,,,,,,,1.0027557505202183,1.295202744502559,,0.9858838085596986,
2014-01-23,177.23,,0,0,0,0,1.3328,2.14968484848,,,,,,,,,,,,,0.9947525813914124,1.2752355695988264,,1.0043446369124867,
2014-01-24,177.85,,0,0,0,0,1.5356,2.35878181818,,,,,,,,,,,,,1.0177677818386281,1.157211132977228,,1.0056227157717177,
2014-01-27,175.16,,0,0,0,0,1.0566,2.33942424242,,,,,,,,,,,,,1.0809545558346656,1.199189312628454,,1.0441310801552866,
2014-01-28,171.5,,0,0,0,0,0.3148,2.12376363636,,,,,,,,,,,,,1.1601749271137025,1.2639067055393585,,1.0536443148688046,
2014-01-29,175.3,,0,0,0,0,-0.3404,1.82193333333,,,,,,,,,,,,,1.1168282943525385,1.236851112378779,,1.0171135196805476,
