,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19y1,y2,y3,k,y1,x19
2014-01-02,32.93,,0,0,0,0,,,,,,,,,,,,,,,1.1406012754327362,1.3036744609778317,,1.099301548739751,
2014-01-03,32.83,,0,0,0,0,,,,,,,,,,,,,,,1.1498629302467256,1.2768809016143772,,1.0782820590922937,
2014-01-06,34.31,,0,0,0,0,,,,,,,,,,,,,,,1.1658408627222383,1.2748469833867677,,1.0419702710580006,
2014-01-07,35.47,,0,0,0,0,,,,,,,,,,,,,,,1.0702001691570342,1.1863546659148576,,0.989568649563011,
2014-01-08,36.18,,0,0,0,0,,,,,,,,,,,,,,,1.0425649530127141,1.1746821448313987,,1.0160309563294638,
2014-01-09,36.2,,0,0,0,0,,,,,,,,,,,,,,,1.0254143646408838,1.0864640883977899,,1.0375690607734807,
2014-01-10,35.4,,0,0,0,0,0.6076,,,,,,,,,,,,,,1.0310734463276836,1.0502824858757063,,1.0663841807909604,
2014-01-13,35.75,,0,0,0,0,0.1468,,,,,,,,,,,,,,1.0055944055944057,1.0355244755244757,,1.118881118881119,
2014-01-14,35.1,,0,0,0,0,-0.0304,,,,,,,,,,,,,,1.0256410256410255,1.0116809116809116,,1.0814814814814815,
2014-01-15,36.76,,0,0,0,0,-0.0402,,,,,,,,,,,,,,0.9662676822633298,0.9888465723612624,,1.0261153427638738,
2014-01-16,37.56,,0,0,0,0,0.0848,,,,,,,,,,,,,,1.1166134185303513,0.9587326943556974,,0.9882854100106495,
2014-01-17,37.75,,0,0,0,0,0.2612,,,,,,,,,,,,,,1.059867549668874,0.9862251655629138,,0.9668874172185431,
2014-01-21,40.0,,0,0,0,0,0.396,0.260218181818,,,,,,,,,,,,,0.9182499999999999,0.94275,,0.89875,
2014-01-22,37.96,,0,0,0,0,0.3202,0.25983030303,,,,,,,,,,,,,1.0081664910432033,0.9855110642781875,,0.9483667017913593,
2014-01-23,37.72,,0,0,0,0,0.1974,0.256587878788,,,,,,,,,,,,,1.009809119830329,0.9856839872746553,,0.941675503711559,
2014-01-24,37.12,,0,0,0,0,0.0832,0.247581818182,,,,,,,,,,,,,1.0751616379310345,0.9789870689655173,,1.1298491379310345,
2014-01-27,36.5,,0,0,0,1,-0.2942,0.179751515152,,,,,,,,,,,,,1.0876712328767124,0.9257534246575342,,1.0961643835616437,
2014-01-28,35.95,,0,0,0,1,-0.3564,0.126963636364,,,,,,,,,,,,,1.116550764951321,0.9499304589707926,,1.0216968011126564,
2014-01-29,36.0,,0,0,0,0,-0.3538,0.0605151515152,,,,,,,,,,,,,1.1063888888888889,0.9913888888888889,,1.0630555555555556,
2014-01-30,35.52,,0,0,0,1,-0.2958,-0.0128787878788,,,,,,,,,,,,,1.101351351351351,0.898367117117117,,1.0723536036036037,
2014-01-31,41.94,,0,0,0,0,-0.0412,-0.0499212121212,,,,,1.12663192392,,,,2.56641473684,,,,0.9406294706723892,0.7603719599427754,,0.9515975202670481,
2014-02-03,40.01,,0,0,0,0,1.039,0.0388848484848,,,,,1.04991077989,,,,3.96657473684,,,,0.9725068732816795,0.7335666083479131,,0.9922519370157462,
2014-02-04,36.73,,0,0,0,0,0.866,0.0879090909091,,,,,0.963877553698,,,,3.97087657895,,,,1.0770487340049009,0.8102368635992377,,1.0928396406207461,
2014-02-05,38.27,,0,0,0,0,0.406,0.134006060606,,,,,1.00335588066,,,,3.95523789474,,,,1.030572249804024,0.731904886333943,,1.0407629997386987,
2014-02-06,38.09,,0,0,0,0,-0.1412,0.172248484848,,,,,0.998191776514,,,,3.94698842105,,,,1.0840115515883433,0.7771068521921763,,1.027041218167498,
2014-02-07,39.91,,0,0,0,0,-0.484,0.208454545455,,,,,1.04293516607,,,,4.08727473684,,,,1.0405913304936107,0.7564520170383363,,0.9884740666499626,
2014-02-10,39.7,,0,0,0,0,0.1608,0.224612121212,0.131042481203,,,,1.03202661953,,,,4.25077473684,,,,1.0345088161209068,0.797984886649874,,0.9801007556675061,
2014-02-11,40.14,,0,0,0,0,0.3546,0.190951515152,0.125328947368,,,,1.04051636986,,,,4.37182210526,,,,1.0024912805181865,0.7585949177877429,,0.9855505729945192,
2014-02-12,39.83,,0,0,0,0,0.3328,0.152484848485,0.121181578947,,,,1.02966457701,,,,4.40408289474,,,,1.0256088375596284,0.6934471503891539,,0.9902083856389656,
2014-02-13,39.12,,0,0,0,0,0.1438,0.114672727273,0.118257142857,,,,1.00870237865,,,,4.27513552632,,,,1.065439672801636,0.6554192229038855,,1.0554703476482619,
